,Text,Label
1530,be careful what you do on stage during a campaign rally  the cameras are watching  megastar sharon cuneta  wife of vice presidential candidate kiko pangilinan learned her lesson last night  and she learned it well  while vice president and presidential aspirant leni robredo was delivering her scripted campaign speech at a rally in bacolod city  cuneta was seen offering rolex watches for sale  cuneta is known for boasting about her rolex watch collection in previous posts on her social media account  earlier during the rally  cuneta took to the microphone and laughed about the npa  abu sayyaf and terrorists  the adobo chronicles asked both robredo and pangilinan for their comment  they simply ignored our query   ,1
1531,hindi nakakain ang pagkakaisa  pahaging ito ni aksyon demokratiko presidential candidate manila mayor isko moreno sa isinusulong na unity ng katunggaling si dating senador ferdinand  bongbong  marcos jr  ayon kay moreno  hindi makareresolba sa problema ng pagkagutom ang salitang pagkakaisa  lalong hindi maisaing  hindi maiulam at hindi makain ang salitang pagkakaisa  banat pa ni moreno  kapag hindi humarap ang isang aplikante sa pagka pangulo sa mga debate   bilang botante  hindi niya ito iboboto  matatandaang hindi dadalo sa debate ng commission on elections si marcos bukas  marso   paliwanag ni moreno  ang debate ay isang outlet para makilala ng lubos ng taong bayan ang isang candidate   ,0
1532,migrant workers secretary maria susana  toots  ople and commission on audit  coa  chairman gamaliel cordoba got the approval of the commission on appointments  ca  to head their respective agencies  ople and cordoba on tuesday faced the ca  which deliberated on their ad interim appointments as head of the department of migrant workers  dmw  and coa  respectively  however  the ca suspended the deliberation of the ad interim appointment of raphael lotilla as department of energy  doe  secretary for lack of time  over  lawmakers were scheduled to ask questions to lotilla  but only three were able to deliberate on his appointment  the panel also has to tackle the opposition to lotilla s appointment filed by former doe undersecretary petronilo ilagan  now president of the national association of electricity consumers for reforms  ople  daughter of the late senate president blas ople who was labor secretary in the  and early   has been hailed by concerned sectors as the woman  tailor fitted for the job    when my father   the late and former senate president ka blas ople   died on dec      i pledged to dedicate my life to helping our migrant workers   the dmw chief said   it was and continues to be my way of honoring him  of keeping him close to me  and remembering the legacy he worked hard for   she said  meanwhile  sen  francis tolentino appealed to concerned sectors not to weaponize the coa report against elected public officials  the senator deplored that coa reports were being used against elected government officials   coa reports should really be seen as a tool for good governance and not just a means or a weapon for harassment   tolentino said   it can be done  it should be done    that positive coa audit report should be coming out from your office as a tool for development  not just a tool for harassment and proliferation of negativity  especially among local chief executives   he said  tolentino  being a former local chief executive  said he sympathized with many local officials who have been  harassed  besmirched and victimized  using the coa reports  senate president pro tempore lorna regina  loren  legarda  chairman of the commission on appointments  committee on energy  granted sen  joseph victor  jv  ejercito s motion to suspend the deliberation of lotilla s designation since there were ca members who still have questions to ask the nominee  lotilla was the second appointee of president ferdinand  bongbong  marcos jr  whose appointment was suspended by the body  the first was erwin tulfo as secretary of the department of social welfare and development who was questioned on his citizenship and his convictions on four counts of libel  legarda said the mandate of the doe secretary is to prepare  integrate  coordinate  supervise and control all plans  programs  projects  and activities of the state relative to energy exploration  development  utilization  distribution and conservation  she said the doe  requires a leader who can champion sustainable energy policies while steering the energy industry towards becoming energy resilient and independent in the face of both energy crisis  a climate crisis and a spate of oil price hikes   sen  francis joseph  chiz  escudero asked lotilla for his view on encouraging more competition between energy cooperatives in the country  escudero brought up franchise issues surrounding two energy cooperatives in iloilo where congress  in the past  chose to grant only one franchise   ,0
1533,victory on hair length  not so fast can only be done if deped s guidelines in the development of learners  discipline manual would be amended  the recent celebration that hair length is no longer an issue in schools is  i would say  an empty talk  i also thought the hair length issue is down the bin  but as i did further research  it is far from over  under the duterte administration  deped order   s   was issued  to promote the protection of children from all forms of gender related violence  abuse  exploitation  discrimination  and bullying  and to promote gender equality and non discrimination in the workplace and within the deped   this memorandum has been the basis of the  nohaircutpolicy that gained ground on social media  which aimed to question the hair length policy specifically for male students   victory was declared when an august    deped memorandum was released  which simply reiterated the deped order   s    miss mela habijan  declared   we finally won the battle  lgbtqia  kids  simula sa araw na ito  malaya na tayong maging tayo sa paaralan   however  the fight is far from over   there s is nothing in deped order   s   and deped memorandum of  august  that address the haircut policy  in fact  deped has a standing policy based on decs manual  on haircut of male students  this policy is reflected in the  deped guidelines in the development of learners  discipline manual   every regional division of deped issues these guidelines  which then becomes part of the student handbook  specifically  the guidelines states that   the haircut for boys shall be at least one    inch above the ear and three    inches above the collar line   deped order   s   has not changed this policy at all  it s interesting that the advocates trumpeting themselves as champions over this issue have not even mentioned the existence of the  deped guidelines in the development of learners  discipline manual   which has a rule on hair length for male students  which has never been changed by any deped order  certainly  there are public schools   and even private schools   that do not enforce this policy  you would be lucky if you are studying there   however  for lasting  uniform  and consistent change to occur nationwide  the deped guidelines in the development of learners  discipline manual must be amended to reflect a hair length policy for male students that doesn t re enforce gender stereotypes  which have nothing to do in improving the academic and behavioural performance of students  so inday sara duterte  madame vp and deped secretary  beke nemen po   ,1
1534,vice president leni robredo  newly arrived from a well deserved junket in new york  has quickly responded to a letter from vp elect inday sara duterte requesting a meeting for a smooth transition to the new administration  congratulating duterte   for the first time since the may  elections   for being officially proclaimed duly elected vice president  she told the outgoing davao city mayor   huwag nang transition  merienda na lang    no more transition  just snacks   robredo repeated those famous lines she used when she tried to avoid questions from reporters at her headquarters in quezon city   ,1
1535,camarines sur  district rep  gabriel bordado jr  is prodding concerned agencies to take action after he unwittingly gave away   to a poser in a call and text scam  bordado shared his unsavory experience to house of representatives reporters on tuesday afternoon  sept    the veteran lawmaker said he received a call from a person who introduced himself as cantanduanes lone district rep  eulogio rodriguez   rodriguez   he said  asked from him a   donation to help organize a farmers  convention  out of his desire to help out a fellow bicolano and house member  bordado forked out the   via gcash    he then felt something was amiss when he received a text from an alleged house member from biliran  who this time sought a   donation  the camarines sur solon ignored it  on tuesday  bordado spoke to the real rodriguez and confirmed that the latter never called him up to seek monetary assistance   so hopefully we can address this concern as soon as possible kasi papasok ang holiday season  nagsimula na tayo ng  ber  months at lumabas na si jose mari chan  the holiday season is here  the  ber  months are here and jose mari chan has come out    so kinakabahan kami na baka lalong grumabe ang sitwasyon at dapat yung mga concerned entities  agencies ay pumasok na dito  the concerned entities  agencies must step in since we re worried that the situation might worsen    bordado said   ,0
1536,icymi  historian ambeth ocampo chided young actress ella cruz for comparing  history  to chismis  gossip  because it is filtered and even exaggerated as a result  the public is denied of real history  the idea is there but it can be denied  there is bias  cruz said  ambeth ocampo  a filipino historian as per philstar s own words didn t like ella cruz s opinion and as i ve said  chided the young actress  one of the casts of viva films  maid in malacanang  of director darryl yap  don t confuse history with chismis  history may have bias but it is based on facts not opinion  real history is about truth  not lies  not fiction  ambeth ocampo wrote  enter atty  nick of the fb page nick nangit   ncn law  atty  nick minces no words in calling ambeth ocampo  ambitious  person  someone who likes to lift his own chair  who just answered back but his arguments were erroneous  why  because he is one of the guardians of the dilawan  that s why  basically  atty  nick  arguments to back up his assertion that ambeth ocampo s statement are full of holes or errors  let me just focus on the first of  parts  atty  nick defended ella from the get go  saying she was simply using a figure a of speech when she compared history to chismis or gossiping  atty  nick slammed ambeth ocampo for telling ella not to confuse history with chismis when it appears he is the one looking confused  not ella  atty  nick explained by citing an example  like  when someone says he is like roderick paulate  it does not mean he is roderick paulate  he just looks like roderick paulate  just a resemblance  so when some is looking for you and said you look like roderick paulate  for sure  the person being asked will point to your direction  after proving his argument that ambeth ocampo s statements are erroneous  atty  nick proceeded to lecture ambeth ocampo that writing history is not without bias  especially so when no one really knew the entire story and the the historian writing history lacks necessary data  hence he will just form his own opinion  besides  history is always written by the victors  it would be unthinkable that the victor will paint the loser as a hero  atty  nick ended the long fb rant by challenging ambeth ocampo to know the real story behind ninoy and pnoy aquino s death so that he will have some use for the  million voters of pbbm  yellow historian etong ambethyoso nato  na mahilig mag angat ng sariling bangko  hihirit lang mali mali pa  bakit  e dahil isa sya sa mga tagabantay ng mga dilawang poootah    ang sabi ni ella  like   hindi nya sinabing  history is chismis   ang tawag diyan ay  simile   isa siyang  figure of speech   kinukumpara lang niya ang kasaysayan sa tsismisan  bakit may pa confuse ka pang nalalaman e mukhang ikaw ang na confuse  parang ganito lang yan  kung sasabihin ko  ambethoso is like roderick paulate  hindi ibig sabihin ikaw siya  kamukha mo lang o yun bang may similarities kayo  kapag may naghahanap sa inyo at dinescribe si roderick paulate na kamukha nung dambuhalang pakalat kalat  malamang ituturo ka  getz mo    totoo naman ang sinabi ni ella  habang may buhay tayong lahat  may kanya kanyang opinyon ang bawa t isa  dapat igalang ang pananaw  wala naman siyang sinasabi na tumataliwas sa mga eme eme mo  bakit ka affected  dahil lamang kasama siya sa pelikula  dahil lamang may pelikulang maglalahad na ng kabilang bahagi ng mga kuwentong dilaw  ayaw niyo bang malaman ang buong kwento  para lang yan sa away ng mag asawa  hindi isang panig lang ang pakikinggan  dapat parehong panig ay pakinggan  doon malalaman ang buong kwento  ang mahirap sa inyong mga hinehepa  ambethyoso  e gusto nyo isang panig lang ang ikalat at ituro  mali yun  kahit sa korte o sa kumpisal  pakikinggan ang dapat pakinggan    ansave mo  ambethyso   history may have bias  but it is    not opinion   pag bias  ibig sabihin may kinikilingan  yan pa lamang pagkiling na yan ay pagpili na ng pinaniniwalaan  kaya t lilitaw ang opinyon  dahil nga kinakailangang tumugma ang pagkiling sa paniniwala    lahat ng naisulat na kasaysayan ay may kinikilingan  halimbawa  sa paggamit pa lamang ng pang uri  kapag may namatay sa isang monarkiya  depende sa manunulat kung gagamitin niya ang salitang  pinatay  o  napatay   kung gusto niya ang pumatay  sasabihin niya   napatay sa digmaan ang hari   kung ayaw naman niya sa pumatay  sasabihin niya   pinatay ang hari   magkaiba ang mabubuo sa kaisipan ng magbabasa  sa una  ikatutuwa ng magbabasa ang kamatayan  dahil matapang at pinaglaban nang nagwagi  kaya napatay ang hari  sa ikalawa  ikagagalit ng magbabasa ang kamatayan  dahil may masamang ginawa sa hari  ano ang ibig sabihin nito  na ang pagsusulat ng kasaysayan ay laging may kinikilingan  lalo pa t kung walang nakaaalam ng buong nangyari o kung kulang ang datos  kaya bubuo na lamang ng opinyon  at saka  ang kasaysayan ay laging isinusulat ng nagwagi sa tunggalian  alangan namang isulat ng nanalo na magaling at hangaan ang natalo  walang permanente sa mundo  maging ang kasaysayan ay hindi permanente  pag may naungkat na bagong datos  kinakailangang baguhin  dagdagan  o iwasto ang kasaysayan  halimbawa  kung nakasulat sa kasaysayan na walang anak ang isang reyna  subali t lumabas kalaunan  lumantad  at sinuri pa na mayroon nga  itatanggi mo pa ba na  base sa mga naunang datos e  wala pa ring anak  huwag kang tanga  ambithyoso  lalo mo pang guguluhin ang usapin  dahil pinapasok mo ang fiction  iba ang kasaysayan sa opinyon  at pareho silang iba sa kathang isip  umayos ka  ambithyoso  hindi ka lang ang awtoridad sa usapin ng kasaysayan  maraming awtoridad  at hindi lahat kayo ay pare pareho ang opinyon  at lagi nga kayong nagtatalu talo  kung ang mga mismong saksi sa isang pangyayari ay nagtatalu talo  yun pa kayang mga wala doon at ibabalita na lang   mahilig ka lang magsaliksik  period  pwes  alamin mo kung sino ba pumatay kay ninoy at kung bakit kinremate si noynoy  para may silbi ka sa   at saka  laging tandaan  umasta nang naaayon sa ganda  chura neto    ,1
1537,kumpiyana si senator sherwin gatchalian na malapit nang pirmahan para maging ganap na batas ang dalawang isinulong niyang panukala  ito ang sim card registration act  gayundin ang electric vehicle industry development act  na ang mga kopya ay ipinadala sa malakanyang noong marso  at    malaking tulong para sa mga awtoridad na mapabilis ang paglutas ng mga krimen o magkaroon ng pagkakakilanlan ang mga kriminal kapag batas na ang pagpaparehistro ng mga sim card   katuwiran ni gatchalian  naniniwala ito na kapag naging ganap na batas ang nabanggit na panukala malaking tulong ito upang maiwasan ang text scams  ang pag aalok ng kung ano anong trabaho sa pamamagitan ng text  at smishing  samantala sa pamamagitan naman ng electric vehicle industry development act ay magtatakda na ng parking spaces at charging points para sa mga electric vehicles  paliwanag niya sa pamamagitan ng kanyang panukala  makakatipid sa pga konsumo ng hanggang   milyong bariles ng langis kada taon o  bilyon   ,0
1538, she can t lead the liberal party yet she will be effective with the philippines   she can t blame internal politics  there are none now  there was nothing to leave  how can you not hold leni generally responsible for the liberal party falling off a cliff   i am guessing the bulk of the population already made up their mind who they are for may   yet that fact is not going to stop nauseating campaigning for all the parties and candidates  it is a fact of filipino culture which i documented last election  there is no campaign discussed more the same way miller light was discussed in classic beer commercials than the robredo  cuneta pangalinan campaign    there are better places in grp that detail the gulf between reality and illusion  before i live up to my click bait title   let s go through some other reasons why the thought of leni robredo as our next president makes many people throw up in their mouth  leni was responsible for the well being of the liberal party  that is past tense because this election there is no liberal party  at least in name  to show you how fast things change in politics   the liberal party elected a president  years ago   in the here and now   that president has become radioactive    leni lovers  tell us the philippines will be a paradise with her as president  like noynoy before her  leni rose to prominence from necropolitics  nothing like a death in the family to get people to care who you are so you can get votes  the liberal party playbook  if they didn t notice you in life   then point to a dead relative or two  noynoy had no contributions in the senate or congress  leni had zero contributions in the courtroom  leni s camp tries to shake off the unintelligent label by naming honorary degrees and what her kids did  why can t they show videos of her making sense  instead her campaign prefer we see videos of her doing all this  therein  lies the rub  she was the most visible member of the liberal party and they imploded  she can t lead the liberal party yet she will be effective with the philippines   she can t blame internal politics  there are none now  there was nothing to leave  how can you not hold leni generally responsible for the liberal party falling off a cliff  how is that hollow shell of a party not about her leadership  perseverance  competence and resourcefulness   the fate of that party says a lot about leni and what she is and is not about  the liberal party disappeared because nobody there was worth it   including leni   eight years ago i wrote this piece on the importance of symbols when it comes to national identity  leni thinks simply changing her color will rid her persona of the stench of the liberal party  noynoy  that complete moron only supported something the liberal party had total control of  using that stupid yellow ribbon for his entire term   he was telling you the country did not matter at all  it is the symbol of the party and the interests of the party that comes before all   why do you think neither noynoy or the liberal party stood the test of time  it is entirely comforting that leni followed that same tactic  years later   shows you why i never liked her  more than a few people agree  mar in  dubbed himself noynoy     he even cried when the president endorsed him before the election that year  weird though how he was so cavalier on the ground in tacloban during the yolanda aftermath  he even told cnn s audience   there was no cnn philippines in   that  president aquino was known as   pnoy   what a stupid thing to have in your head with all the corpses and misery around him  leni believes drugs should be decriminalized   leni believes manny pacquaio would make a good president   leni believes communist supporters should be given a seat at the table when it comes to policy making  leni believes it is ok to publicize that her daughter was in an alleged sex video that has yet to materialize just so she can blame bbm  leni believes it is okay to use the lord s altar to campaign alongside a non catholic  leni believes it is okay to change running mates with a month to go in the election    leni believes auschwitz is a nice place for a photo opportunity  my question to you  is it okay to believe in a person who believes all that  leni can not avoid the mar roxas   stink   they were running mates in  and were on the ballot as  daang matuwid   a name you never hear bandied about today  maybe because the practitioners proved to be very ineffective so they ditched the name  anything noynoy brought to the table since   is as treasured as a soiled condom  the only one who does not see it that way is kris aquino  her brother has been dead almost a year and it s only now on stage that we find out that there is an unpublished  letter from the grave vouching for leni s authenticity  ksp is the root of all evil  since    noynoy  mar or leni force fed you all the liberal party rhetoric and symbols and songs  the problem is that in the proceeding  years what can we point to from them and their cohorts that materialized from their yellow brainwashing   the same stagnant signs and slogans but nothing tangible  the same people telling you to vote leni told you to vote noynoy  how did that work out   how is the liberal party doing   the boy cried wolf too much  a long time ago san miguel had a beer called lager light which went the way of the tetradactyl  well the brand went extinct but apparently the exact same beverage changed it s name to san miguel light and is the easiest beer to find in any restaurant in manila that serves beer  i personally do not think san mig light  is a quality beer but it proves that things can be effectively rebranded    changing yellow to pink does not solve everything  it doesn t matter what color you wear   it only matters what you are   leni believes lightning will strike twice  that this election she will be san mig light going from yellow to pink  leni of course learned from the best when it comes to necropolitics  nobody could name one thing noynoy ever did as a senator or congressman before august   nobody could name one thing leni did as a lawyer prior to may    leni back in june tipped her toe in the necropolitics pool trying to cash the cash the chips of the clueless one s death  the house it seems is not honoring those chips and that lead to the disintegration of the liberal party   noynoy exploited his mother s timely death  leni would exploit noynoy s death if there was anything to exploit  i have laid out a plethora of reasons why voting for leni would be insane  personally the ultimate reason you can trust leni as far as you can throw franklin drilon is the nonchalant way she looked at the events of august    rico puno by all accounts was loved and trusted by noynoy  fact  he resigned because of a breaking and entering incident at the manila apartment of jesse robredo while his plane was still missing  i doubt any of you relish your home being broken into  i also doubt any of you would enjoy the timing of that break in coinciding with a moment in time your spouse s life is in doubt  all that is fact  just based on the facts   i have simple questions  others have taken the facts and have their own questions and their own conclusions  grp s ramon ortoll discussed them here  he also believes leni to be a train wreck of a politician  then again what good politician would align themselves with noynoy   manuel  boy  mejorada raises his own questions when it comes to the fatal flight that took the life of leni s husband  really worth the  minutes   even if you disregard the interpretations  the facts open  up a can of worms   why the urgency on the part of trusted noynoy henchman puno  did he know something about the plane at that moment that we all did not know  if something was so important   why was it not in a government office instead of a private home  why did noynoy not stick up for puno  the most important question of all  if your husband s home was immediately violated at an extremely vulnerable time would you trust the person who did the violating  would you trust the person the boss that person was representing   well leni went on to make that person her boss and was totally obedient to him  oxford dictionary defines vice president  an official or executive ranking below and deputizing for a president    in almost six years as vice president   she did not do her job as if she was ranking below  she looked down on the duly elected president  leni as a vice president was not loyal to her president  leni as a presidential candidate was not loyal to her daughter   leni as a wife did not seem traumatized by a fatal plane crash and a break and enter on the same day to ask the same questions i did  her rallies make it a point to exclude the philippine flag  leni as candidate for president in the  elections is not even loyal to her running mate  what makes you think she will be loyal to the citizens of that flag   epilogue we all have been exposed to the campaign tactics by leni fanatics  many of them noynoy fans who never saw him as the emperor with no clothes  let s go door to door  let s belittle those that think differently and let s disqualify the front runner  making leni out to be saint or in the image of the virgin mart or whatever  fabricating sex scandals for the sake of slandering those they envy  i normally will not watch the netflix show bridgerton but i found myself paying attention to  and a quote hit me on the head like a large frying pan being held by mike tyson that screamed leni campaign   attempting to influence others as to the correct course of action  well  it is often a trying and irritating endeavor that only brings out the worst in us before we discover it has been fruitless all along   it just crystalized my thoughts so eloquently on the campaign of the yellows who are now pink ,1
1539,on twitter  kapamilya actress liza soberano allegedly retweeted the tweet of a certain  unvrslcnsprcy who urged pinoys to let that sink in robin padilla garnered more votes than leni robredo in the  polls and the op called this phenomenon a f cking joke  in that regard  the luminous can t help but react to liza soberano s retweet  basically  atty  trixie s response to liza soberano s retweet revolves around enlightening the filipina  american actress how philippine election works and even in many parts of the globe  for example  the candidate who garners the most number of votes wins  and to get the votes  each candidate is given the chance to convince as many voters as he she can in the campaign period  otherwise  the most number of voters will go to the other candidate  after the ballots are counted  the winners are declared  and the loser  ideally concedes  accepts the winner  no matter how funny or ridiculous that sounds to her  and finally  atty  trixie pointed out to liza soberano that having condescending attitude based on the choice of candidate doesn t make her the darling to the majority who did not vote for her choice  that kind of attitude did not make her convincing as an endorser  you may now read atty  trixie s original fb post below  but that is how elections work  ms  soberano  the one with the most number of votes wins  the campaign period is when you try to convince the voters to go for your candidate  and if you failed to convince them  then the most number of votes don t go to your candidate  after that you accept the winner  no matter how funny or ridiculous that sounds to you  and by the way  looking down on our choice of candidate doesn t exactly endear you to the majority who voted against your choice  kaya hindi kayo convincing eh  the caveat is  we don t know if indeed this is liza soberano s legit twitter account if the actress even own one in the absence of the blue check beside the twitter profile name  signifying its legitimacy  or perhaps  she was just too busy to even bother to do the steps to receive the blue check  ,1
1540,ang daming affected alam ba nila na    between the pronouncent of an international court and the statement of a president  which has more bearing  and between a piece of paper    and words  what has more weight  actually  it is very hard to weigh spoken words  in fact even a real scrap of paper has more actual weight than words  even if these were a president s  don t you think duterte knew these  if he meant what he said  he would have reduced those words into written government policy  and even if he threw it in the trash  its easy to get a copy    meaning  whatever bbm wishes to do with the hague arbitral award  will never go against the former administration s foreign policy   ,1
1541,isang panukalang batas ang inilatag ngayon sa karama na na naglalayong magbigay ng buwanang suportang allowance na nagkakahalaga ng   para sa mga pilipinong may kapansanan  inihain ang house bill  ni quezon city fifth district rep  patrick michael vargas upang pagkalooban ng patas na solusyon upang malampasan ang mga hadlang ng kahirapan ang persons with disabilities  pwds  sa bansa  ang panukalang batas ay naglalayon na magtatag ng isang social protection program upang suportahan ang mga taong may kapansanan at kanilang mga pamilya  nakasaad sa hb  na ang mga taong may kapansanan ay kumakatawan sa hindi bababa sa  porsiyento ng populasyon ng nasa hustong gulang sa bansa at nahaharap sa malalaking hadlang sa pag access sa edukasyon at pangangalagang pangkalusugan  pakikilahok sa komunidad at pagkamamamayan  at pag agaw ng mga oportunidad sa ekonomiya  ani vargas  dahil sa maraming socio economic barriers  ang mga taong may kapansanan ay may mas kaunting kita at mas maraming gastos kaysa sa mga walang kapansanan  at sa ilalim ng krisis sa covid   ang kanilang economic vulnerabilities ay lalong tumindi na humahadlang sa kanila at sa kanilang mga pamilya mula sa pagtakas sa kahirapan   in a just and humane society that leaves no one behind  it is important that we ensure equitable access and empower persons with disabilities to free themselves and their families from the poverty trap   dagdag ni vargas  samantala  noong okt    inihain ni bagong henerasyon rep  bernadette herrera dy ang katulad na batas  nakabinbin din sa senado ang panukalang batas para sa buwanang universal disability support allowance na    noong nakaraang kongreso  iminungkahi din sa kamara at senado ang buwanang universal disability support allowance na    gayunpaman  ang dalawang panukalang batas ay hindi dumaan sa legislative mill at kinailangang muling isampa ngayong taon   ,0
1542,mga kakampink nanay leni robredo ads campaign expenses of this time is  php    president average salary per year is  php    multiply   into  years   php    lumalabas na lugi pa sya nang php    ang gastos ng ina niyo,1
1543,on rappler s maria ressa saying filipinos will lose far more than she does if she goes to jail  british vlogger and pinoy at heart malcolm conlan cannot resist the itch to respond to what he called ressa s worn out rhetoric she is a victim of persecution by a government that hates opposing views  conlan conceded that the offence of cyber libel should not lead to imprisonment because when it falls in the wrong hands  it could lead to unfair conviction  however  in maria ressa s cyber libel conviction  conlan is convinced that maria ressa was at fault because while they are busy fact checking others  it seems that their own fact checking mechanism failed to actually fact check their original article before publication  ouch  conlan quipped that if maria ressa goes to prison  filipinos would not even be bothered or loose sleep over her fate  conlan said he disagreed wit maria ressa s pet line the her conviction is an affront to democracy  in fact  conlan said maria ressa s conviction is solid proof that justice and democracy in the philippines are fully functioning  you may now read malcolm conlan s original open letter below  ma am maria ressa  i hate to intrude on your usual well worn rhetoric  but i have no doubt and can say   if you do eventually do jail time following your conviction for cyber libel  then that s just the wheels of philippine justice turning well  as they should  of course  it can be argued that the offence of cyber libel should not lead to such a penalty as in the wrong hands it could lead to an unfair conviction  but in this case  when you make statements in public about anyone  you have to back that up  it s called  fact checking  you and your team seem to be so busy fact checking others  but it seems that your own fact checking mechanism failed to actually fact check your original article before publication  to be honest  i don t think  million filipinos or more would even be bothered or even loose any sleep over your fate  you seem to use the line that this conviction is a front to democracy or somehow  weaponising the law  well i hate to disagree ma am  but this case is actually   proof that justice and democracy is fully functioning in the philippines  of course you have the right of appeal etc and i do wish you luck with that  nobody wants to go to jail of course  but in this case  i don t believe you can keep harking on to the international community saying that you have been somehow wronged  if anything  you should understand that this is the law as if stands and anyone who falls short of it or breaks it awaits the same fate  ,1
1544,iyong hindi niyo inaasahan tapos andyan naaaa  it is really hard  yun know  when  its lile you say samting and samtyms it haapens    like a day after  you say iyong hindi galing sa taas  tapos nabigla kayo    kaya  may operations center kayo na nag coordinate galing sa gitna     hindi sa taas  di ba  ang gitna  kumbaga sa manila tapos yung disaster dahil sa north kaya    mas mataas siya  ganyan ang serbisryo natin sa tao  leader  economist  lawyer  in any order  this is your angat buhay  ab  economics    in action  grammar is not necessary when someone loses the presidency  kaya bili na mga ka  seller dyan     ,1
1545,remember the statement of yorme isko moreno s spokesman underestimating smni news  icymi  isko s camp questioned smni news  reach and influence in the election because according to isko s camp  they are not a major news outlet in the philippines  they have low subscribers on social media and facebook compared to say  abs cbn  gma news  hence they cannot cancel their previous commitment and accept the debate invite from smni news  on that note  pastor apollo quiboloy wasted no time expressing his sentiment regarding the statement from yorme isko spokesman  as per smni news  quote card  pastor quiboloy said the invitation extended to yorme isko was done in good faith  but whatever their assessment towards smni  saying it publicly  is an insult to them  at this juncture  pastor quiboloy took the opportunity to tell isko that the smni presidential debate did surprisingly well    views on facebook as of last night at that time he was writing his rebuttal and   views on youtube in less than  hours  once again  pastor quiboloy said they felt insulted of what isko s camp has been saying  for underestimating them  it could only mean that when they are dealing with an ordinary person  not popular or s small network  isko won t go because the one inviting him is not popular  pastor quiboloy ended by leaving isko with something to ponder on   it tells a lot of your character  isko   here are the comments from netizens below  only goes to show what kind of a person he is  an entertainer  imagine having to join a  debate  only from major outlets just for the ratings rather than the true essence of it  lol hindi kawalan kay isko hindi manalo may talent sya pang contrabida sa pelikula sigurado magka award yan  magaling syang umarte sa salita body language bagay sa facial expression bigay na bigay good actor kapalit ni eddie garcia  at the beginning of isko mayoral he goes around manila live at night and clean up its surroundings  i admire him for effort and hardships of what he was doing  now it truly confirms that he s a good actor entertainer but not as president of the philippines  i realised that what he does in the past was just a publicity stunts  ang tawag s mga gnun tao mayyabang   nd n dpat ibino boto mga ganyan kandidato kc nd panga nanalo mayabang n at mapag mataas   yan mga salita nla s mga rally nla pawang kasinungalingan ing yan s bagay sanay n mana iba s ugali isko traydor     hambog yn isko n yn pastor puro nka social media bawat kilos niyang  ang patae nlng niya di niya pnapakita s media  ang sikat bias tv lng yn n ngpupunta yn mayabang n yn   ,1
1546,she called president elect bongbong marcos  magnanakaw  bobo   thief  stupid   tax evader and addict  during the campaign but apparently  ex comelec commissioner and possible incoming member of congress by virtue of her partylist rowena guanzon is recanting all that  in a chance meeting with incoming ilocos norte representative sandro marcos  rowena told the son of bongbong that she was taking back everything negative she said about his father  the impromptu meeting happened during a recent gathering among incoming and comebacking lawmakers in the  congress   i was wrong and was merely trying to get the attention of voters and the media  it was a desperate attempt to make myself still relevant despite my retirement from comelec   guanzon told the young marcos   i am so very very sorry   she added  this only proves that sandro s charm cuts across generations   from millennials to senior citizens   ,1
1547,pinabulaanan ng palasyo ng malakanyang na nagsasagawa ng vetoing spree si pangulong ferdinand  bongbong  marcos jr  ito ay kahit na sunud sunod ang pag veto ni pangulong marcos ng mga panukalang batas  ayon kay press secretary trixie cruz angeles  limang panukalang batas lamang ang hindi inaprubahan ng pangulo  ito ay ang pagtatatag ng bulacan airport city special ecozone  ang pagbibigay ng tax exemption sa election workers  office of the government corporation counsel charter  davao light and power company inc  franchise at philippine transportation safety board act  katwiran pa ni angeles   na batas ang nag lapse into law  kaya hindi aniya pwedeng sabihin na  veto spree  ito  samantala  ilan lamang sa  na enrolled bills na nag lapse into law ay ang anti online sexual abuse or exploitation of children  separate facility for heinous crimes act  penalizing wilful and indiscriminate discharge of firearms  increasing the social pension of indigent senior citizens  permanent validity of the certificates of live birth  death and marriage act  vape act at iba pa  ,0
1548,ayaw sa malinis na paraan para mabigyan ang mga nararapat bigyan ng tulong  dinadaan sa mga ganitong mga komento na nakakabobo pero hindi bobo yang si teddy ha  kaya nga nasa exclusive schools nag aaral mga anak niyan diumano  diba   ang alam ko takot ma trace eh yung mga wanted at mga terorista  ahem ahem ahem    ,1
